column,order_digits,node_code,node_depth,effective_order_digits,effective_order_names,branch_digits,feature_order_label,feature_set_label,path_label
3212.12221,3212,12221,4,3212,"('Investment', 'OP', 'LME', 'OP')",2221,Investment>OP>LME>OP,Investment+LME+OP,Investment:2>OP:2>LME:2>OP:1
3212.12222,3212,12222,4,3212,"('Investment', 'OP', 'LME', 'OP')",2222,Investment>OP>LME>OP,Investment+LME+OP,Investment:2>OP:2>LME:2>OP:2
3213.11111,3213,11111,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1111,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:1>LME:1>Investment:1
3213.11112,3213,11112,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1112,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:1>LME:1>Investment:2
3213.11121,3213,11121,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1121,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:1>LME:2>Investment:1
3213.11122,3213,11122,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1122,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:1>LME:2>Investment:2
3213.11211,3213,11211,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1211,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:2>LME:1>Investment:1
3213.11212,3213,11212,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1212,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:2>LME:1>Investment:2
3213.11221,3213,11221,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1221,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:2>LME:2>Investment:1
3213.11222,3213,11222,4,3213,"('Investment', 'OP', 'LME', 'Investment')",1222,Investment>OP>LME>Investment,Investment+LME+OP,Investment:1>OP:2>LME:2>Investment:2
3213.12111,3213,12111,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2111,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:1>LME:1>Investment:1
3213.12112,3213,12112,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2112,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:1>LME:1>Investment:2
3213.12121,3213,12121,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2121,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:1>LME:2>Investment:1
3213.12122,3213,12122,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2122,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:1>LME:2>Investment:2
3213.12211,3213,12211,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2211,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:2>LME:1>Investment:1
3213.12212,3213,12212,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2212,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:2>LME:1>Investment:2
3213.12221,3213,12221,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2221,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:2>LME:2>Investment:1
3213.12222,3213,12222,4,3213,"('Investment', 'OP', 'LME', 'Investment')",2222,Investment>OP>LME>Investment,Investment+LME+OP,Investment:2>OP:2>LME:2>Investment:2
3221.1111,3221,1111,3,322,"('Investment', 'OP', 'OP')",111,Investment>OP>OP,Investment+OP,Investment:1>OP:1>OP:1
3221.1112,3221,1112,3,322,"('Investment', 'OP', 'OP')",112,Investment>OP>OP,Investment+OP,Investment:1>OP:1>OP:2
3221.1121,3221,1121,3,322,"('Investment', 'OP', 'OP')",121,Investment>OP>OP,Investment+OP,Investment:1>OP:2>OP:1
3221.1122,3221,1122,3,322,"('Investment', 'OP', 'OP')",122,Investment>OP>OP,Investment+OP,Investment:1>OP:2>OP:2
3221.1211,3221,1211,3,322,"('Investment', 'OP', 'OP')",211,Investment>OP>OP,Investment+OP,Investment:2>OP:1>OP:1
3221.1212,3221,1212,3,322,"('Investment', 'OP', 'OP')",212,Investment>OP>OP,Investment+OP,Investment:2>OP:1>OP:2
3221.1221,3221,1221,3,322,"('Investment', 'OP', 'OP')",221,Investment>OP>OP,Investment+OP,Investment:2>OP:2>OP:1
3221.1222,3221,1222,3,322,"('Investment', 'OP', 'OP')",222,Investment>OP>OP,Investment+OP,Investment:2>OP:2>OP:2
3221.11111,3221,11111,4,3221,"('Investment', 'OP', 'OP', 'LME')",1111,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:1>OP:1>LME:1
3221.11112,3221,11112,4,3221,"('Investment', 'OP', 'OP', 'LME')",1112,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:1>OP:1>LME:2
3221.11121,3221,11121,4,3221,"('Investment', 'OP', 'OP', 'LME')",1121,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:1>OP:2>LME:1
3221.11122,3221,11122,4,3221,"('Investment', 'OP', 'OP', 'LME')",1122,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:1>OP:2>LME:2
3221.11211,3221,11211,4,3221,"('Investment', 'OP', 'OP', 'LME')",1211,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:2>OP:1>LME:1
3221.11212,3221,11212,4,3221,"('Investment', 'OP', 'OP', 'LME')",1212,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:2>OP:1>LME:2
3221.11221,3221,11221,4,3221,"('Investment', 'OP', 'OP', 'LME')",1221,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:2>OP:2>LME:1
3221.11222,3221,11222,4,3221,"('Investment', 'OP', 'OP', 'LME')",1222,Investment>OP>OP>LME,Investment+LME+OP,Investment:1>OP:2>OP:2>LME:2
3221.12111,3221,12111,4,3221,"('Investment', 'OP', 'OP', 'LME')",2111,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:1>OP:1>LME:1
3221.12112,3221,12112,4,3221,"('Investment', 'OP', 'OP', 'LME')",2112,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:1>OP:1>LME:2
3221.12121,3221,12121,4,3221,"('Investment', 'OP', 'OP', 'LME')",2121,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:1>OP:2>LME:1
3221.12122,3221,12122,4,3221,"('Investment', 'OP', 'OP', 'LME')",2122,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:1>OP:2>LME:2
3221.12211,3221,12211,4,3221,"('Investment', 'OP', 'OP', 'LME')",2211,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:2>OP:1>LME:1
3221.12212,3221,12212,4,3221,"('Investment', 'OP', 'OP', 'LME')",2212,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:2>OP:1>LME:2
3221.12221,3221,12221,4,3221,"('Investment', 'OP', 'OP', 'LME')",2221,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:2>OP:2>LME:1
3221.12222,3221,12222,4,3221,"('Investment', 'OP', 'OP', 'LME')",2222,Investment>OP>OP>LME,Investment+LME+OP,Investment:2>OP:2>OP:2>LME:2
3222.11111,3222,11111,4,3222,"('Investment', 'OP', 'OP', 'OP')",1111,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:1>OP:1>OP:1
3222.11112,3222,11112,4,3222,"('Investment', 'OP', 'OP', 'OP')",1112,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:1>OP:1>OP:2
3222.11121,3222,11121,4,3222,"('Investment', 'OP', 'OP', 'OP')",1121,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:1>OP:2>OP:1
3222.11122,3222,11122,4,3222,"('Investment', 'OP', 'OP', 'OP')",1122,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:1>OP:2>OP:2
3222.11211,3222,11211,4,3222,"('Investment', 'OP', 'OP', 'OP')",1211,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:2>OP:1>OP:1
3222.11212,3222,11212,4,3222,"('Investment', 'OP', 'OP', 'OP')",1212,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:2>OP:1>OP:2
3222.11221,3222,11221,4,3222,"('Investment', 'OP', 'OP', 'OP')",1221,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:2>OP:2>OP:1
3222.11222,3222,11222,4,3222,"('Investment', 'OP', 'OP', 'OP')",1222,Investment>OP>OP>OP,Investment+OP,Investment:1>OP:2>OP:2>OP:2
3222.12111,3222,12111,4,3222,"('Investment', 'OP', 'OP', 'OP')",2111,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:1>OP:1>OP:1
3222.12112,3222,12112,4,3222,"('Investment', 'OP', 'OP', 'OP')",2112,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:1>OP:1>OP:2
3222.12121,3222,12121,4,3222,"('Investment', 'OP', 'OP', 'OP')",2121,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:1>OP:2>OP:1
3222.12122,3222,12122,4,3222,"('Investment', 'OP', 'OP', 'OP')",2122,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:1>OP:2>OP:2
3222.12211,3222,12211,4,3222,"('Investment', 'OP', 'OP', 'OP')",2211,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:2>OP:1>OP:1
3222.12212,3222,12212,4,3222,"('Investment', 'OP', 'OP', 'OP')",2212,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:2>OP:1>OP:2
3222.12221,3222,12221,4,3222,"('Investment', 'OP', 'OP', 'OP')",2221,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:2>OP:2>OP:1
3222.12222,3222,12222,4,3222,"('Investment', 'OP', 'OP', 'OP')",2222,Investment>OP>OP>OP,Investment+OP,Investment:2>OP:2>OP:2>OP:2
3223.11111,3223,11111,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1111,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:1>OP:1>Investment:1
3223.11112,3223,11112,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1112,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:1>OP:1>Investment:2
3223.11121,3223,11121,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1121,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:1>OP:2>Investment:1
3223.11122,3223,11122,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1122,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:1>OP:2>Investment:2
3223.11211,3223,11211,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1211,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:2>OP:1>Investment:1
3223.11212,3223,11212,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1212,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:2>OP:1>Investment:2
3223.11221,3223,11221,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1221,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:2>OP:2>Investment:1
3223.11222,3223,11222,4,3223,"('Investment', 'OP', 'OP', 'Investment')",1222,Investment>OP>OP>Investment,Investment+OP,Investment:1>OP:2>OP:2>Investment:2
3223.12111,3223,12111,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2111,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:1>OP:1>Investment:1
3223.12112,3223,12112,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2112,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:1>OP:1>Investment:2
3223.12121,3223,12121,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2121,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:1>OP:2>Investment:1
3223.12122,3223,12122,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2122,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:1>OP:2>Investment:2
3223.12211,3223,12211,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2211,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:2>OP:1>Investment:1
3223.12212,3223,12212,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2212,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:2>OP:1>Investment:2
3223.12221,3223,12221,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2221,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:2>OP:2>Investment:1
3223.12222,3223,12222,4,3223,"('Investment', 'OP', 'OP', 'Investment')",2222,Investment>OP>OP>Investment,Investment+OP,Investment:2>OP:2>OP:2>Investment:2
3231.1111,3231,1111,3,323,"('Investment', 'OP', 'Investment')",111,Investment>OP>Investment,Investment+OP,Investment:1>OP:1>Investment:1
3231.1112,3231,1112,3,323,"('Investment', 'OP', 'Investment')",112,Investment>OP>Investment,Investment+OP,Investment:1>OP:1>Investment:2
3231.1121,3231,1121,3,323,"('Investment', 'OP', 'Investment')",121,Investment>OP>Investment,Investment+OP,Investment:1>OP:2>Investment:1
3231.1122,3231,1122,3,323,"('Investment', 'OP', 'Investment')",122,Investment>OP>Investment,Investment+OP,Investment:1>OP:2>Investment:2
3231.1211,3231,1211,3,323,"('Investment', 'OP', 'Investment')",211,Investment>OP>Investment,Investment+OP,Investment:2>OP:1>Investment:1
3231.1212,3231,1212,3,323,"('Investment', 'OP', 'Investment')",212,Investment>OP>Investment,Investment+OP,Investment:2>OP:1>Investment:2
3231.1221,3231,1221,3,323,"('Investment', 'OP', 'Investment')",221,Investment>OP>Investment,Investment+OP,Investment:2>OP:2>Investment:1
3231.1222,3231,1222,3,323,"('Investment', 'OP', 'Investment')",222,Investment>OP>Investment,Investment+OP,Investment:2>OP:2>Investment:2
3231.11111,3231,11111,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1111,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:1>Investment:1>LME:1
3231.11112,3231,11112,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1112,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:1>Investment:1>LME:2
3231.11121,3231,11121,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1121,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:1>Investment:2>LME:1
3231.11122,3231,11122,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1122,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:1>Investment:2>LME:2
3231.11211,3231,11211,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1211,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:2>Investment:1>LME:1
3231.11212,3231,11212,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1212,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:2>Investment:1>LME:2
3231.11221,3231,11221,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1221,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:2>Investment:2>LME:1
3231.11222,3231,11222,4,3231,"('Investment', 'OP', 'Investment', 'LME')",1222,Investment>OP>Investment>LME,Investment+LME+OP,Investment:1>OP:2>Investment:2>LME:2
3231.12111,3231,12111,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2111,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:1>Investment:1>LME:1
3231.12112,3231,12112,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2112,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:1>Investment:1>LME:2
3231.12121,3231,12121,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2121,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:1>Investment:2>LME:1
3231.12122,3231,12122,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2122,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:1>Investment:2>LME:2
3231.12211,3231,12211,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2211,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:2>Investment:1>LME:1
3231.12212,3231,12212,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2212,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:2>Investment:1>LME:2
3231.12221,3231,12221,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2221,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:2>Investment:2>LME:1
3231.12222,3231,12222,4,3231,"('Investment', 'OP', 'Investment', 'LME')",2222,Investment>OP>Investment>LME,Investment+LME+OP,Investment:2>OP:2>Investment:2>LME:2
3232.11111,3232,11111,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1111,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:1>Investment:1>OP:1
3232.11112,3232,11112,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1112,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:1>Investment:1>OP:2
3232.11121,3232,11121,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1121,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:1>Investment:2>OP:1
3232.11122,3232,11122,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1122,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:1>Investment:2>OP:2
3232.11211,3232,11211,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1211,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:2>Investment:1>OP:1
3232.11212,3232,11212,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1212,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:2>Investment:1>OP:2
3232.11221,3232,11221,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1221,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:2>Investment:2>OP:1
3232.11222,3232,11222,4,3232,"('Investment', 'OP', 'Investment', 'OP')",1222,Investment>OP>Investment>OP,Investment+OP,Investment:1>OP:2>Investment:2>OP:2
3232.12111,3232,12111,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2111,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:1>Investment:1>OP:1
3232.12112,3232,12112,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2112,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:1>Investment:1>OP:2
3232.12121,3232,12121,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2121,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:1>Investment:2>OP:1
3232.12122,3232,12122,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2122,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:1>Investment:2>OP:2
3232.12211,3232,12211,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2211,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:2>Investment:1>OP:1
3232.12212,3232,12212,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2212,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:2>Investment:1>OP:2
3232.12221,3232,12221,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2221,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:2>Investment:2>OP:1
3232.12222,3232,12222,4,3232,"('Investment', 'OP', 'Investment', 'OP')",2222,Investment>OP>Investment>OP,Investment+OP,Investment:2>OP:2>Investment:2>OP:2
3233.11111,3233,11111,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1111,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:1>Investment:1>Investment:1
3233.11112,3233,11112,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1112,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:1>Investment:1>Investment:2
3233.11121,3233,11121,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1121,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:1>Investment:2>Investment:1
3233.11122,3233,11122,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1122,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:1>Investment:2>Investment:2
3233.11211,3233,11211,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1211,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:2>Investment:1>Investment:1
3233.11212,3233,11212,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1212,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:2>Investment:1>Investment:2
3233.11221,3233,11221,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1221,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:2>Investment:2>Investment:1
3233.11222,3233,11222,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",1222,Investment>OP>Investment>Investment,Investment+OP,Investment:1>OP:2>Investment:2>Investment:2
3233.12111,3233,12111,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2111,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:1>Investment:1>Investment:1
3233.12112,3233,12112,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2112,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:1>Investment:1>Investment:2
3233.12121,3233,12121,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2121,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:1>Investment:2>Investment:1
3233.12122,3233,12122,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2122,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:1>Investment:2>Investment:2
3233.12211,3233,12211,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2211,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:2>Investment:1>Investment:1
3233.12212,3233,12212,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2212,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:2>Investment:1>Investment:2
3233.12221,3233,12221,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2221,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:2>Investment:2>Investment:1
3233.12222,3233,12222,4,3233,"('Investment', 'OP', 'Investment', 'Investment')",2222,Investment>OP>Investment>Investment,Investment+OP,Investment:2>OP:2>Investment:2>Investment:2
3311.111,3311,111,2,33,"('Investment', 'Investment')",11,Investment>Investment,Investment,Investment:1>Investment:1
3311.112,3311,112,2,33,"('Investment', 'Investment')",12,Investment>Investment,Investment,Investment:1>Investment:2
3311.121,3311,121,2,33,"('Investment', 'Investment')",21,Investment>Investment,Investment,Investment:2>Investment:1
3311.122,3311,122,2,33,"('Investment', 'Investment')",22,Investment>Investment,Investment,Investment:2>Investment:2
3311.1111,3311,1111,3,331,"('Investment', 'Investment', 'LME')",111,Investment>Investment>LME,Investment+LME,Investment:1>Investment:1>LME:1
3311.1112,3311,1112,3,331,"('Investment', 'Investment', 'LME')",112,Investment>Investment>LME,Investment+LME,Investment:1>Investment:1>LME:2
3311.1121,3311,1121,3,331,"('Investment', 'Investment', 'LME')",121,Investment>Investment>LME,Investment+LME,Investment:1>Investment:2>LME:1
3311.1122,3311,1122,3,331,"('Investment', 'Investment', 'LME')",122,Investment>Investment>LME,Investment+LME,Investment:1>Investment:2>LME:2
3311.1211,3311,1211,3,331,"('Investment', 'Investment', 'LME')",211,Investment>Investment>LME,Investment+LME,Investment:2>Investment:1>LME:1
3311.1212,3311,1212,3,331,"('Investment', 'Investment', 'LME')",212,Investment>Investment>LME,Investment+LME,Investment:2>Investment:1>LME:2
3311.1221,3311,1221,3,331,"('Investment', 'Investment', 'LME')",221,Investment>Investment>LME,Investment+LME,Investment:2>Investment:2>LME:1
3311.1222,3311,1222,3,331,"('Investment', 'Investment', 'LME')",222,Investment>Investment>LME,Investment+LME,Investment:2>Investment:2>LME:2
3311.11111,3311,11111,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1111,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:1>LME:1>LME:1
3311.11112,3311,11112,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1112,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:1>LME:1>LME:2
3311.11121,3311,11121,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1121,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:1>LME:2>LME:1
3311.11122,3311,11122,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1122,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:1>LME:2>LME:2
3311.11211,3311,11211,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1211,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:2>LME:1>LME:1
3311.11212,3311,11212,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1212,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:2>LME:1>LME:2
3311.11221,3311,11221,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1221,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:2>LME:2>LME:1
3311.11222,3311,11222,4,3311,"('Investment', 'Investment', 'LME', 'LME')",1222,Investment>Investment>LME>LME,Investment+LME,Investment:1>Investment:2>LME:2>LME:2
3311.12111,3311,12111,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2111,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:1>LME:1>LME:1
3311.12112,3311,12112,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2112,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:1>LME:1>LME:2
3311.12121,3311,12121,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2121,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:1>LME:2>LME:1
3311.12122,3311,12122,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2122,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:1>LME:2>LME:2
3311.12211,3311,12211,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2211,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:2>LME:1>LME:1
3311.12212,3311,12212,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2212,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:2>LME:1>LME:2
3311.12221,3311,12221,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2221,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:2>LME:2>LME:1
3311.12222,3311,12222,4,3311,"('Investment', 'Investment', 'LME', 'LME')",2222,Investment>Investment>LME>LME,Investment+LME,Investment:2>Investment:2>LME:2>LME:2
3312.11111,3312,11111,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1111,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:1>LME:1>OP:1
3312.11112,3312,11112,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1112,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:1>LME:1>OP:2
3312.11121,3312,11121,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1121,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:1>LME:2>OP:1
3312.11122,3312,11122,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1122,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:1>LME:2>OP:2
3312.11211,3312,11211,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1211,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:2>LME:1>OP:1
3312.11212,3312,11212,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1212,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:2>LME:1>OP:2
3312.11221,3312,11221,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1221,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:2>LME:2>OP:1
3312.11222,3312,11222,4,3312,"('Investment', 'Investment', 'LME', 'OP')",1222,Investment>Investment>LME>OP,Investment+LME+OP,Investment:1>Investment:2>LME:2>OP:2
