window,testing_start_date,testing_end_date,characteristics,factors,ap_tree_max_depth,ap_tree_min_samples_leaf,node_id,leaf_depth,depth_position,feature
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,23,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,23,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,24,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,25,6,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,25,6,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,25,6,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,25,6,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,25,6,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,25,6,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,28,7,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,28,7,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,28,7,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,28,7,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,28,7,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,28,7,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,28,7,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,30,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,31,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,32,6,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,32,6,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,32,6,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,32,6,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,32,6,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,32,6,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,37,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,38,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,40,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,41,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,44,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,45,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,47,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,48,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,52,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,53,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,54,7,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,54,7,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,54,7,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,54,7,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,54,7,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,54,7,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,54,7,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,57,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,58,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,60,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,2,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,4,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,5,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,6,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,61,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,65,4,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,65,4,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,65,4,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,65,4,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,67,5,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,67,5,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,67,5,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,67,5,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,67,5,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,71,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,72,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,74,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,75,8,8,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,77,7,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,77,7,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,77,7,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,77,7,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,77,7,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,77,7,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,77,7,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,79,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,7,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,80,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,83,5,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,83,5,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,83,5,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,83,5,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,83,5,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,84,5,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,84,5,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,84,5,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,84,5,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,84,5,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,89,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,3,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,4,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,5,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,6,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,7,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,90,8,8,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,92,8,1,hml
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,92,8,2,smb
2010-07-01_to_2013-07-01,2010-07-01,2013-07-01,"hml,smb",mkt,8,5,92,8,3,hml
