characteristics,factors,ap_tree_max_depth,ap_tree_min_samples_leaf,feature_order,count,n_windows,avg_leaf_depth,avg_n_stocks
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>smb>smb>hml,2,1,11.0,12.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>smb>smb>smb,2,1,11.0,8.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>smb>hml>hml,2,1,10.0,8.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>smb>hml>smb>hml,2,1,11.0,51.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>smb>hml>smb>smb,2,1,11.0,13.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>smb>smb>hml,2,1,10.0,5.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>hml,2,1,8.0,6.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>hml>smb,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>hml>smb>hml>hml,2,1,11.0,16.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>hml>smb>hml>smb,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>hml>smb>smb>hml,2,1,11.0,11.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>smb,2,2,8.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>smb>smb,2,1,9.0,5.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>smb>smb>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>smb>smb>smb>hml,2,1,11.0,15.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>smb>smb>smb>smb,2,1,11.0,19.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>smb>hml,2,1,8.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>smb>smb>smb>smb>smb,2,1,11.0,12.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>hml,2,1,8.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>hml>hml>hml>hml,2,1,11.0,25.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>hml>hml>smb,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>hml>hml>smb>hml,2,1,11.0,10.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>hml>hml>smb>smb,2,1,11.0,6.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>smb>hml>hml,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>smb>smb,2,1,9.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>smb>smb>smb>smb,2,1,11.0,18.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>smb>hml>hml>smb,2,1,10.0,6.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml>hml>hml>smb,2,1,10.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml>hml>smb>smb,2,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml>smb>hml>hml,2,1,10.0,6.5
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>smb,2,2,7.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>smb>hml>smb>smb>hml,2,1,11.0,8.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>smb>hml>smb>smb>smb,2,1,11.0,15.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>smb>smb,2,1,8.0,5.5
"hml,smb",mkt,11,5,hml>smb,2,2,2.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb>hml>smb>hml,2,1,11.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb>hml>smb>smb,2,1,11.0,18.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb>smb>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>smb>smb,2,1,8.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb,2,2,5.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml>hml>hml>smb>hml,2,1,10.0,5.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml>hml>smb>hml>hml>hml,2,1,11.0,14.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml>hml>smb>hml>smb>smb,2,1,11.0,7.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb,2,1,6.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml>hml,2,1,9.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml>hml>smb>hml,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml>smb>hml>smb,2,1,11.0,5.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>smb>hml>hml,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>smb>hml>smb>hml,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>hml,2,1,8.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>hml>hml>hml,2,1,10.0,5.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>hml>smb>hml>smb,2,1,11.0,5.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>smb>hml>hml>hml,2,1,11.0,23.5
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>smb>hml>smb>hml,2,1,11.0,22.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>smb>hml>smb>smb,2,1,11.0,29.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>smb>smb>smb,2,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>hml>hml,2,1,8.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>hml>smb>hml,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>hml>smb>hml>smb>hml,2,1,11.0,9.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>hml>smb>smb,2,1,9.0,5.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>hml>hml,2,1,9.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>hml>smb>smb,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>smb>hml>smb,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>smb>smb>hml>smb,2,1,11.0,29.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>smb>smb>smb>smb,2,1,11.0,34.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml,2,1,8.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml>hml,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml>smb,2,1,9.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml>smb>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml>smb>smb>smb,2,1,11.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml>hml>smb>hml,2,1,11.0,13.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml>hml>smb>smb,2,1,11.0,9.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml>smb,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml>smb>hml>hml,2,1,11.0,23.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml>smb>smb,2,1,10.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>smb>hml>hml>hml,2,1,11.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>smb>hml>smb,2,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>smb>hml>smb>hml,2,1,11.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>smb>hml>smb>smb,2,1,11.0,9.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>hml>hml>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>hml>smb>smb>smb,2,1,11.0,11.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb,2,2,8.0,7.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>hml>hml>hml,2,1,11.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>hml>hml>smb,2,1,11.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>hml>smb>hml,2,1,11.0,9.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>hml>smb>smb,2,1,11.0,11.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>smb>hml,2,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>smb>smb>hml,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>hml>smb>smb>smb>smb,2,1,11.0,45.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>hml>smb>hml,2,1,11.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>hml>smb>smb,2,1,11.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>smb>hml,2,2,10.0,6.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>smb>smb>smb,2,1,11.0,8.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>smb>hml,2,1,9.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>hml,2,1,7.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>hml>hml>smb>hml,2,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>hml>hml>smb>smb,2,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>hml,2,2,8.0,7.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>hml>hml,2,1,9.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>hml>hml>hml>hml,2,1,11.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>hml>smb>smb>hml,2,1,11.0,18.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>hml>smb>smb>smb,2,1,11.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>smb>hml>hml>hml,2,1,11.0,9.5
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>smb>hml>smb,2,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>smb>smb>smb,2,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb,2,2,3.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml>hml>hml>smb>hml,2,1,11.0,6.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml>hml>smb>smb>smb,2,1,11.0,62.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb,2,2,7.0,5.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>hml,2,2,8.0,5.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>smb>hml>hml>smb,2,1,11.0,5.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>smb>smb>hml,2,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>hml>hml>hml>smb>smb,2,1,11.0,6.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml,2,2,8.0,7.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>hml>hml>hml,2,1,11.0,6.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>hml>smb>hml,2,1,11.0,18.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>smb>smb>hml,2,1,11.0,7.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb>hml>smb>smb>hml>hml>hml,2,1,11.0,5.5
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb>smb>hml,2,1,7.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb>smb>smb>hml>hml>smb,2,1,8.0,5.5
"hml,smb",mkt,11,5,hml>smb>smb>smb>smb>hml>smb,2,1,7.0,6.5
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>hml,2,1,8.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb>hml,2,1,9.0,7.5
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb>hml>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb>hml>smb>smb,2,1,11.0,36.5
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb>smb>smb>hml,2,1,11.0,11.5
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb>smb>smb>smb,2,1,11.0,106.5
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb>hml,2,1,8.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>smb>hml,2,1,7.0,7.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>smb>hml>hml,2,1,8.0,8.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>smb>hml>smb>hml>hml,2,1,10.0,5.5
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>smb>hml>smb>hml>smb>hml,2,1,11.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>smb>hml>smb>hml>smb>smb,2,1,11.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>smb>hml>smb>smb,2,1,9.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>smb>smb>smb>smb,2,1,8.0,5.5
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml,2,1,5.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>hml,2,1,7.0,8.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>hml>hml>hml>smb>smb,2,1,11.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>hml>hml>smb,2,1,9.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>smb>smb,2,1,8.0,5.5
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>smb>smb>hml>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>smb>smb>smb,2,1,9.0,5.5
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>smb>smb>smb>smb,2,1,10.0,8.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>smb>smb>smb>smb>hml,2,1,11.0,8.5
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>smb>smb>smb>smb>smb,2,1,11.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>smb>smb>smb>smb,2,1,8.0,5.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml,2,1,5.0,5.0
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>hml,2,1,6.0,6.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>hml>hml,2,1,7.0,6.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>hml>smb>hml,2,1,8.0,7.0
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>smb,2,1,6.0,7.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>smb>hml,2,1,7.0,5.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>smb>smb>hml>hml>hml>hml,2,1,11.0,14.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>smb>smb>hml>hml>smb,2,1,10.0,5.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>smb>smb>smb>hml,2,1,9.0,5.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>hml>smb>smb>smb>hml>hml>hml,2,1,11.0,27.5
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>hml>hml,2,1,8.0,8.0
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml>hml>hml,2,1,10.0,8.0
"hml,smb",mkt,11,5,smb>hml>smb>smb>smb>hml>smb>hml>hml>smb,2,1,10.0,5.0
"hml,smb",mkt,11,5,smb>smb>hml,2,1,3.0,6.0
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb>hml,2,1,7.0,6.5
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb>hml>hml>smb>hml>hml,2,1,11.0,16.0
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb>hml>hml>smb>smb>hml,2,1,11.0,16.5
"hml,smb",mkt,11,5,smb>smb>hml>hml>hml>smb>smb>smb>hml>smb>hml,2,1,11.0,7.5
"hml,smb",mkt,11,5,smb>smb>hml>smb>smb>hml>hml,2,1,7.0,5.5
"hml,smb",mkt,11,5,smb>smb>hml>smb>smb>smb>hml,2,1,7.0,7.0
"hml,smb",mkt,11,5,smb>smb>hml>smb>smb>smb>hml>hml>hml>hml,2,1,10.0,5.0
"hml,smb",mkt,11,5,smb>smb>hml>smb>smb>smb>hml>hml>smb,2,1,9.0,5.5
"hml,smb",mkt,11,5,hml>hml>hml,1,1,3.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>smb,1,1,7.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>hml>smb>smb,1,1,8.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>hml>smb>smb>hml>hml,1,1,9.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb,1,1,7.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb>hml>smb,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>hml>smb>smb>smb>smb>smb,1,1,9.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>hml,1,1,7.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>hml>smb>smb,1,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>hml>smb>hml>hml>smb,1,1,10.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>hml>smb>smb,1,1,10.0,6.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>hml>smb>hml>smb>smb,1,1,9.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml,1,1,6.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml,1,1,7.0,7.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>hml>hml,1,1,10.0,8.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>smb>hml,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>hml>hml>smb>smb>smb,1,1,10.0,9.0
"hml,smb",mkt,11,5,hml>hml>hml>smb>smb>smb>smb>hml>hml>smb,1,1,10.0,9.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml,1,1,6.0,8.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>hml,1,1,7.0,9.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>hml>hml>hml,1,1,9.0,9.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>hml>smb,1,1,8.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>hml>smb>hml>hml>smb>smb,1,1,9.0,7.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>hml>hml>smb>smb,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>hml>smb>hml>smb>hml,1,1,10.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>hml>hml>smb>smb,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>hml>smb>smb>smb>smb>smb,1,1,10.0,8.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>hml>hml,1,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>hml>hml>hml,1,1,10.0,7.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>hml>smb>hml,1,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>hml>smb>hml>hml,1,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml>hml>hml,1,1,9.0,9.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>hml>hml>smb,1,1,9.0,6.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>smb>hml>hml,1,1,9.0,7.0
"hml,smb",mkt,11,5,hml>hml>smb>smb>smb>smb>smb>hml>smb,1,1,9.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml,1,1,3.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb,1,1,6.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb,1,1,8.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb>hml,1,1,9.0,9.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb>hml>hml,1,1,10.0,9.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>hml>smb>hml>smb>smb,1,1,9.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml,1,1,6.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>hml>hml>smb>hml>hml,1,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml>hml>smb,1,1,10.0,8.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml>smb,1,1,9.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>hml>smb>hml,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>smb,1,1,8.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>hml>smb>hml>smb,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb,1,1,7.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>hml>hml,1,1,9.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>hml>smb>smb>smb>smb>hml>hml,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>hml>smb,1,1,9.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>hml>smb>smb>hml,1,1,9.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>hml>hml>smb>smb,1,1,10.0,9.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>hml>smb>smb>hml>smb>hml,1,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>hml,1,1,9.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>hml>smb>smb,1,1,10.0,6.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>hml>smb>smb>smb,1,1,9.0,7.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb,1,1,6.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb,1,1,7.0,5.0
"hml,smb",mkt,11,5,hml>smb>hml>smb>smb>smb>smb>smb>smb,1,1,9.0,7.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml,1,1,6.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml>hml>hml,1,1,9.0,9.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>hml>hml>smb>smb,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>smb>hml>hml,1,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>hml>smb>smb>smb,1,1,9.0,6.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>hml>hml>hml,1,1,9.0,6.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>hml>hml>hml>smb,1,1,10.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>hml>smb>smb>hml>smb,1,1,9.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb>hml>smb>hml>smb>smb>hml>hml,1,1,10.0,7.0
"hml,smb",mkt,11,5,hml>smb>smb>smb,1,1,4.0,5.0
"hml,smb",mkt,11,5,hml>smb>smb>smb>smb,1,1,5.0,6.0
"hml,smb",mkt,11,5,hml>smb>smb>smb>smb>hml>hml,1,1,7.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml,1,1,3.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml,1,1,5.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml,1,1,6.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml,1,1,7.0,7.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb,1,1,8.0,8.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb>hml>smb,1,1,10.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>hml>smb>smb,1,1,9.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb>hml>smb,1,1,9.0,8.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>hml>hml>smb>hml>smb>smb,1,1,10.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>smb,1,1,5.0,8.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>smb>smb,1,1,6.0,6.0
"hml,smb",mkt,11,5,smb>hml>hml>hml>smb>smb>smb,1,1,7.0,5.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>hml>hml,1,1,8.0,9.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>hml>hml>hml,1,1,9.0,7.0
"hml,smb",mkt,11,5,smb>hml>hml>smb>hml>hml>hml>hml>hml>smb,1,1,10.0,6.0
